id,name,link,current_price,original_price,discount_rate,rating_average,quantity_sold,authors,seller_name,category,manufacturer,short_description
270442383,Những bí ẩn trên thế giới chưa được giải đáp (Bìa cứng) - Tái bản,https://tiki.vn/product-p270442383.html?spid=270442386,107000,140000,24,5.0,11,Nguyễn Văn Huân,Tiki Trading,Du ký,Nhà Xuất Bản Dân Trí," Vũ trụ bao la đầy huyền bí luôn kích thích trí tưởng tượng vô cùng vô tận của con người. Hàng nghìn năm nay, con người vẫn miệt mài đi tìm câu trả lời cho những nghi vấn về vũ trụ. Nhưng đến nay, vũ ..."
174180289, Tuyển Tập Du Ký( Tặng kèm sổ tay),https://tiki.vn/product-p174180289.html?spid=174180290,117000,130000,10,4.0,2,,NHBook,Du ký,Nhà Xuất Bản Tri Thức,"Tuyển tập Du ký1. Học giả, nhà báo, nhà hoạt động xã hội Đặng Xuân Viện (1880-1958), tục danh Bốn Đễ, các bút danh Phục Ba, Thiện Đình, Đặng Nguyên Khu, Đặng Viết Nhiêu; quê tại làng Hành Thiện (nay ..."
27597754,Voi Không Ngà,https://tiki.vn/product-p27597754.html?spid=27597755,34900,38000,8,5.0,5,Phan Việt Lâm,Nhà sách Fahasa,Sách tiếng Việt,,"Câu chuyện lí thú về các con vật như voi, linh dương, tê giá Được kể bằng chính trải nghiệm của tác giả...."
225170585,Cô Đơn Trên Everest (Tái bản 2022),https://tiki.vn/product-p225170585.html?spid=225170586,105000,150000,30,5.0,20," Di Li, Di Li",Liên Việt Official Store,Du ký,Nhà Xuất Bản Hội Nhà Văn,"""CÔ ĐƠN TRÊN EVEREST - là cuốn Du ký được chính tác giả - Nữ nhà văn xinh đẹp, tài năng Di Li tâm đắc nhất. Có nhẽ bởi đó là những trải nghiệm kinh hoàng mà mình đã nghĩ rằng vĩnh viễn chỉ thấy trong ..."
14523892,Chốc Lát Những Bến Bờ,https://tiki.vn/product-p14523892.html?spid=24825016,106900,115000,7,5.0,16,Hồ Anh Thái,Nhà sách Fahasa,Sách tiếng Việt,,"“Chốc lát những bến bờ” là những ghi chép về các chuyến đi. Với Hồ Anh Thái, những chuyến đi về đất Phật Ấn Độ, đến Ba Tư quê hương của những câu chuyện thần kỳ với những khu chợ và những tấm thảm, sa..."
275853507,"Vòng Quanh Châu Á – Nam Kỳ, Trung Kỳ, Bắc Kỳ",https://tiki.vn/product-p275853507.html?spid=275853511,141010,239000,41,4.0,38,Jean Marie Albert Marcel Monnier,Tiki Trading,Du ký,Nhà Xuất Bản Dân Trí,"Cuốn sách viết về hành trình du ký của Marcel Monnier đến với nhiều quốc gia tại châu Á, trong đó có An Nam - thời điểm đó là một trong những thuộc địa của Pháp. Sau chuyến đi này, ông đã viết một cuố..."
275006253,Đường Xa Nắng Mới - Nguyễn Tường Bách,https://tiki.vn/product-p275006253.html?spid=275006254,172000,223000,23,5.0,18,Nguyễn Tường Bách,PHAN LỆ & FRIENDS,Du ký,Nhà Xuất Bản Hội Nhà Văn,"ĐƯỜNG XA NẮNG MỚITác giả: Nguyễn Tường Bách***Đường xa nắng mới của Nguyễn Tường Bách không chỉ đưa độc giả phiêu lãng khắp nơi qua những chuyến du hành thú vị, mà còn chia sẻ với người đọc những t..."
274684657,Thế Giới Rộng Lớn Đừng Đi Một Mình - Tặng Kèm Bookmark + Postcard,https://tiki.vn/product-p274684657.html?spid=274684658,107100,119000,10,5.0,2,Lý Thành Cơ,Nhà sách Fahasa,Root,Nhà Xuất Bản Phụ Nữ Việt Nam,"    Thế Giới Rộng Lớn Đừng Đi Một Mình   Nếu như Đen Vâu từng hát:   “Đi theo bóng mặt trời, trên những con đường xa anh rong ruổi   Thà làm con kiến tự do còn hơn là chúa sơn lâm ở trong cũi  ..."
270253544,Về Nơi Có Nhiều Cánh Đồng (Tái Bản 2023),https://tiki.vn/product-p270253544.html?spid=270253545,127500,150000,15,5.0,30,Phan,Nhà sách Fahasa,Root,nxb thanh nien,"    Về Nơi Có Nhiều Cánh Đồng   Về nơi có nhiều cánh đồng à cuốn du ký hoạ mới nhất của Lê Phan (Câu lạc bộ nghiên cứu bí ẩn, Xứ Mèo). Đây là tuyển tập ghi chép bằng tranh những câu chuyện thú vị ..."
198643637,Tung tăng tung tẩy…trời Tây (Tái bản T9/2022),https://tiki.vn/product-p198643637.html?spid=198643638,92000,100000,8,4.7,18,Lưu Đình Triều,Tiki Trading,Sách tiếng Việt,Nhà Xuất Bản Tổng hợp TP.HCM,"Tập bút ký ""Tung tăng tung tẩ trời Tây"" của nhà báo Lưu Đình Triều không chỉ miêu tả cảnh vật, danh lam thắng cảnh, công trình văn hóa nghệ thuậ anh còn ghi nhận tâm lý, tính cách của con người nơi ấy..."
208648538,Sách Những bố già châu Á (Tái bản Mới Nhất) - Alphabooks - BẢN QUYỀN,https://tiki.vn/product-p208648538.html?spid=263024813,149000,199000,25,3.3,18,,Alpha Books Official,Root,Nhà Xuất Bản Thế Giới,       Những Bố Già Châu Á (Tái bản Mới Nhất)    Họ là ai?    Nhà tài phiệt hay trùm xã hội đen?    Những tính cách đặc trưng của họ là gì?    Cuốn sách này sẽ cho bạn biết:    Họ đã trở thàn...
202961583,Triệu Dấu Chân Qua Những Cửa Ô,https://tiki.vn/product-p202961583.html?spid=202961584,144000,160000,10,5.0,3,Nguyễn Trương Quý,Nhà sách Fahasa,Root,Nhà Xuất Bản Phụ Nữ,"    ""Có rất nhiều góc độ khác nhau để vẽ nên chân dung thành phố, Nguyễn Trương Quý, lần này chọn vẽ chân dung Hà Nội qua những dấu chân đi về.    Trong khoảng một trăm năm qua, người Hà Nội đã đi..."
276585178,"Sách Jane Eyre bìa cứng, tặng kèm bookmark Volnyy, tiểu thuyết văn học kinh điển Charlotte Bronte",https://tiki.vn/product-p276585178.html?spid=276585179,228000,285000,20,4.7,19,Charlotte Bronte,2HBooks,Light novel,Nhà Xuất Bản Văn Học,"Jane Eyre là hình tượng tiêu biểu của những số phận có vịthế hết sức khiêm nhường, bị xã hội ruồng rẫy nhưng đãdũng cảm đứng lên phản kháng lại bằng tất cả ý chí, nghịlực và tâm hồn “nổi loạ..."
276545380,Vì Con Gái Tôi Có Thể Đánh Bại Cả Ma Vương - Tập 8,https://tiki.vn/product-p276545380.html?spid=276546656,115000,135000,15,5.0,93,CHIROLU,Tiki Trading,Light novel,Nhà Xuất Bản Phụ Nữ Việt Nam,"Giới thiệuSau khi Latina quay về cuộc sống bình dị tại Kreuz, Nhất Ma vương Chrysos đã bí mật đến thăm cô. Có điều, chuyến thăm lần này còn kết hợp cả việc thiết lập mối quan hệ ngoại giao với con ng..."
276248033,[Light Novel] Dược Sư Tự Sự - Tập 5 - Tặng Kèm Bookmark + Sổ Xé,https://tiki.vn/product-p276248033.html?spid=276248034,112500,125000,10,5.0,20,Natsu Hyuuga,Nhà sách Fahasa,Light novel,Nhà Xuất Bản Kim Đồng,"    [Light Novel] Dược Sư Tự Sự - Tập 5   Cuộc nổi loạn của Tử tộc được dẹp yên, hoàng tử chào đời trong cung cấm, Ngọc Diệp trở thành chính cung hoàng hậu. Nhâm Thị tham gia xử lí chính sự với th..."
249157120,Thần Chết Làm Thêm 300 Yên/Giờ (Tái bản),https://tiki.vn/product-p249157120.html?spid=249157122,73800,119000,38,5.0,38,Fujimaru,Tiki Trading,Light novel,Nhà Xuất Bản Thế Giới,"“Vậy thì tôi sẽ tuyển cậu làm Thần Chết”Một ngày nọ, học sinh cấp 3 Sakura Shinji được cô bạn cùng lớp Hanamori Yuki mời làm công việc “Thần Chết”, một công việc mà giúp những người chết chưa thể siê..."
195969662,Tập Tỏ Tình - 1,https://tiki.vn/product-p195969662.html?spid=195969667,82100,130000,37,5.0,219,"HoneyWorks, Fujitani Toko",Tiki Trading,Light novel,Nhà Xuất Bản Hồng Đức,"Quà tặng kèm: Bản đặc biệt: 02 MP3 player card + 01 bình phong Tập Tỏ Tình Bản thường: không quàNội dungChuyển thể từ bài hát cùng tên của nhóm HoneyWorks, “Tập tỏ tình” mở ra không gian đẹp như k..."
195696308,Dược Sư Tự Sự (Light-novel) - Tập 2 - Tặng Kèm Bookmark + Postcard Có Chân Đế,https://tiki.vn/product-p195696308.html?spid=195696309,99000,110000,10,5.0,58,Natsu Hyuuga,Nhà sách Fahasa,Root,Nhà Xuất Bản Kim Đồng,"    Sau khi được cho nghỉ làm cung nữ ở hậu cung, Miêu Miêu đã quay trở lại phố hoa.   Thế nhưng, không lâu sau đó, cô lại phải vào triều để theo hầu viên thái giám tuyệt sắc Nhâm Thị. Miêu Miêu k..."
195291853,Kỳ Nghỉ Dưỡng Của Chàng Quý Tộc Ôn Hòa (Tập 3),https://tiki.vn/product-p195291853.html?spid=195291855,149000,196000,24,5.0,157,Misaki,Tiki Trading,Light novel,Nhà Xuất Bản Thế Giới,"Kỳ Nghỉ Dưỡng Của Chàng Quý Tộc Ôn Hòa (Tập 3)Dẫn đầu đội hình đã tăng lên ba thành viên, Lizel vẫn tiếp tục tận hưởng kỳ nghỉ dưỡng của mình như trước đó. Trong khi Lizel đang trải qua những ngày bậ..."
194788201,[Light Novel] Hiệp Sĩ Lưu Ban – Tập 11,https://tiki.vn/product-p194788201.html?spid=194788203,94400,118000,20,4.7,53,Riku Misora,AMAK BOOKS,Light novel,Nhà Xuất Bản Hà Nội,"Hiệp Sĩ Lưu Ban – Tập 11“Tôi sẽ bảo vệ. Không để bất kì ai bị tổn thương!” Sau nhiều trắc trở, Ikki đã được người dân vương quốc Vermillion - quê nhà của Stella chấp nhận và tiến hành chuẩn bị cho “..."
193976637,Liệu Có Sai Lầm Khi Tìm Kiếm Cuộc Gặp Gỡ Định Mệnh Trong Dungeon - Tập 9 - Bản Giới Hạn - Tặng Kèm Bookmark + Postcard PVC,https://tiki.vn/product-p193976637.html?spid=193976638,94500,105000,10,5.0,43,"Fujino Omori,  Suzuhito Yasuda",Nhà sách Fahasa,Root,Nhà Xuất Bản Kim Đồng,    Quân đội Rakia xuất binh.   Cuộc tấn công đầy bất ngờ của quân đội vương quốc do Thần Chiến Tranh Ares cai trị. Ba mươi nghìn quân đang chĩa mũi lao nhọn hoắt về phía thành phố mê cung. Trước ...
193736648,Hành Trình Của Elaina - Tập 11 - Tặng Kèm 03 Bookmark Bế Hình Nhân Vật + 1 Postcard,https://tiki.vn/product-p193736648.html?spid=193736649,100300,118000,15,5.0,76,Jougi Shiraishi,Nhà sách Fahasa,Root,Nhà Xuất Bản Hà Nội,"    Tiếp nối với nội dung của tập truyện trước, cô nàng Elaina tiếp tục chuyến ngao du khắp thế gian một mình và tận hưởng cuộc sống một cách trọn vẹn.   Trên cuộc hành trình lần này, cô đã gặp đư..."
192949714,Hội Chứng Tuổi Thanh Xuân - Tập 7 - Bản Giới Hạn - Tặng Kèm Bookmark + Postcard,https://tiki.vn/product-p192949714.html?spid=192949715,97600,105000,7,5.0,30,"Hajime KAMOSHIDA,  Keji MIZOGUCHI",Nhà sách Fahasa,Root,Nhà Xuất Bản Kim Đồng,"    Sakuta. Chị ấy mà, luôn muốn người mình yêu được hạnh phúc.”   Sự dịu dàng mà mối tình đầu Shouko đã dạy. “Hai đứa mình sẽ hạnh phúc bên nhau.”   Dũng khí học được từ người thương là Mai đang..."
187859733,Thám Tử Đã Chết Tập 4,https://tiki.vn/product-p187859733.html?spid=187859737,79800,109000,27,4.8,313,Nigozyu,Tiki Trading,Light novel,Nhà Xuất Bản Hà Nội,"Thám tử đã chết (tên gốc: Tantei wa mou shindeiru) là series light novel trinh thám của tác giả mới Nigozyu, người đã chiến thắng giải thưởng tân binh của MF Bunko J lần thứ 15 dành cho các tác giả Li..."
187859732,Spy Room – Lớp Học Điệp Viên 4,https://tiki.vn/product-p187859732.html?spid=187859736,73030,109000,33,5.0,312,Nigozyu,Tiki Trading,Light novel,Nhà Xuất Bản Hà Nội,"Spy room – Lớp học điệp viên (tên gốc: Spy kyoushitsu) là series light novel độc đáo về thể loại điệp viên, tình báo vốn rất hiếm hoi trong dòng manga/light novel, là cái tên xuất sắc đã giành giải nh..."
187827390,Gửi Tới Người Mùa Đông Này Sẽ Không Còn Nữa,https://tiki.vn/product-p187827390.html?spid=187827391,88600,123000,28,5.0,409,Inujun,Tiki Trading,Light novel,Nhà Xuất Bản Dân Trí,"Gửi Tới Người Mùa Đông Này Sẽ Không Còn NữaMột ngày đông nọ, Natsumi Ikuta, cô gái 24 tuổi đang bế tắc trong công việc và cuộc sống đã bị mắc kẹt trong một đám cháy khi tăng ca tại công ty. Ngay lúc ..."
179546685,Sakurako Và Bộ Xương Dưới Gốc Anh Đào - Tập 10,https://tiki.vn/product-p179546685.html?spid=179546689,41280,129000,68,5.0,147,Shiori Ota,Tiki Trading,Root,Nhà Xuất Bản Hà Nội,"Sakurako và bộ xương được chôn dưới gốc anh đào (tên gốc: Sakurako-san no ashimoto ni wa shitai ga Umatteiru) là series light novel trinh thám của tác giả Ota shiori, minh họa bìa Tetsuo. Đến nay seri..."
172422019,Vì Con Gái Tôi Có Thể Đánh Bại Cả Ma Vương - Tập 5 - Tặng Kèm Poster + Bookmark,https://tiki.vn/product-p172422019.html?spid=172422020,126000,140000,10,5.0,134,CHIROLU,Nhà sách Fahasa,Root,Nhà Xuất Bản Phụ Nữ Việt Nam,    Vì Con Gái Tôi Có Thể Đánh Bại Cả Ma Vương - Tập 5 - Tặng Kèm Poster + Bookmark ...
172421994,Thám Tử Đã Chết - Tập 1 - Tặng Kèm Bookmark Tròn,https://tiki.vn/product-p172421994.html?spid=172421995,107100,119000,10,5.0,48,Nigozyu,Nhà sách Fahasa,Root,Nhà Xuất Bản Hà Nội,    Thám Tử Đã Chết - Tập 1 - Tặng Kèm Bookmark Tròn ...
172175727,Holmes Ở Kyoto – Tập 5 [Tặng Kèm Postcard],https://tiki.vn/product-p172175727.html?spid=172175730,72800,75000,3,4.8,127,Mai Mochizuki,Tiki Trading,Light novel,Nhà Xuất Bản Kim Đồng,"Đã một năm trôi qua kể từ ngày Aoi bắt đầu công việc tại “Kura”. Cô bé đã tận hưởng trọn vẹn kì nghỉ xuân, nào là tới suối nước nóng Kinosaki cùng Kiyotaka và Akihito, nào là tham dự “Buổi họp mặt She..."
167114300,"Bị Đuổi Khỏi Nhóm Anh Hùng, Tôi Muốn Sống Tự Do Tự Tại Ở Vương Đô, Tập 3",https://tiki.vn/product-p167114300.html?spid=167114304,82700,159000,48,5.0,684,Kiki,Tiki Trading,Root,Nhà Xuất Bản Thế Giới,"“Chuẩn bị tinh thần chưa? Nhưng dù ngươi chưa chuẩn bị tinh thần xong thì ta cũng không có ý định dừng tay đâu.”Trước mặt Gadio - kiếm sĩ cựu thành viên của nhóm Flum, người vợ Tia đã mất của anh bỗn..."
149778990,Hội Chứng Tuổi Thanh Xuân - Tập 5,https://tiki.vn/product-p149778990.html?spid=149778991,94500,105000,10,5.0,36,"Hajime KAMOSHIDA,  Keji MIZOGUCHI",Nhà sách Fahasa,Root,Nhà Xuất Bản Kim Đồng,    Hội Chứng Tuổi Thanh Xuân - Tập 5 ...
146272042,Chuyển Sinh Làm Người Sói Tôi Trở Thành Cánh Tay Phải Của Ma Vương  (Tập 3) ,https://tiki.vn/product-p146272042.html?spid=146272044,116000,139000,17,4.7,425, Nishi(E)da,Tiki Trading,Light novel,Nhà Xuất Bản Phụ Nữ Việt Nam,"Tiếp nối tập trước, sau khi trải qua nỗi đau cố Ma vương hi sinh dưới lưỡi kiếm của Anh hùng loài người, quân đội Ma vương một lần nữa vực lại tinh thần để chuẩn bị cho những cuộc chiến sắp tới với qu..."
119224744,Thám Tử Đã Chết - Tập 1 (Tặng Kèm Bookmark Tròn),https://tiki.vn/product-p119224744.html?spid=120476190,107000,119000,10,4.3,3,Nigozyu,info book,Light novel,Nhà Xuất Bản Hà Nội,"Thám tử đã chết (tên gốc: Tantei wa mou shindeiru) là series light novel trinh thám của tác giả mới Nigozyu, người đã chiến thắng giải thưởng tân binh của MF Bunko J lần thứ 15 dành cho các tác giả Li..."
103284764,Người Phá Vỡ Chứng Cứ Ngoại Phạm,https://tiki.vn/product-p103284764.html?spid=103284765,102000,120000,15,5.0,471,Seiichiro Oyama,Tiki Trading,Light novel,Nhà Xuất Bản Thế Giới,Người phá vỡ chứng cứ ngoại phạm- Cuốn sách đạt No.1 Honkaku Mystery Best 10- Được chuyển thể thành phim truyền hình và manga “Tôi đã quay ngược được thời gian. Chứng cứ ngoại phạm của hung thủ đã b...
87726602,Hoàng Tử Thiên Tài - Hành Trình Gây Dựng Lại Đất Nước Đang Lâm Nguy  - Tập 1,https://tiki.vn/product-p87726602.html?spid=87726604,65400,109000,40,5.0,1012,Toru Toba,Tiki Trading,Root,Nhà Xuất Bản Thế Giới,Hoàng Tử Thiên Tài - Hành Trình Gây Dựng Lại Đất Nước Đang Lâm Nguy (Tập 1)“Quả nhiên là Điện hạ! Nhắm đến cả điều này!”“Thần sẽ theo ngài đến bất cứ nơi đâu!”(Tại sao mọi việc lại thành ra như thế...
86517369,Nhà Trọ Chim Hoàng Yến - Đôi Cánh Hướng Tới Những Vì Sao [Tặng Kèm: 01 Postcard (9 x 15 cm)+ 01 Bookmark],https://tiki.vn/product-p86517369.html?spid=88809358,89300,109000,18,5.0,6,Saki Murayama,Nhà sách Fahasa,Sách tiếng Việt,Nhà Xuất Bản Hà Nội,"Nhà Trọ Chim Hoàng Yến - Đôi Cánh Hướng Tới Những Vì SaoSống trong Nhà trọ Chim Hoàng Yến, tài năng của Akane được “cựu” tác giả truyện tranh – hồn ma Reiji và cựu biên tập viên Mizuki phát hiện. Cô ..."
